| | Nobunaga no Yabou - Returns | | PlayStation | | NTSC (JP) | SLPS-00423
| | Nobunaga no Yabou - Returns [Koei Teiban Series] | | PlayStation | | NTSC (JP) | SLPM-86169
| | Nobunaga no Yabou - Sengoku Gunyuuden | | PlayStation | | NTSC (JP) | SLPS-01247
| | Nobunaga no Yabou - Sengoku Gunyuuden [Koei Teiban Series] | | PlayStation | | NTSC (JP) | SLPM-86606
| | Nobunaga no Yabou - Shouseiroku | | PlayStation | | NTSC (JP) | SLPS-01115
| | Nobunaga no Yabou - Shouseiroku [Koei The Best] | | PlayStation | | NTSC (JP) | SLPM-87233
| | Nobunaga no Yabou - Shouseiroku [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-86376
| | Nobunaga no Yabou - Shouseiroku [with Power-Up Kit] | | PlayStation | | NTSC (JP) | SLPM-86194
| | Nobunaga no Yabou - Shouseiroku [with Power-Up Kit] [Priced Down] | | PlayStation | | NTSC (JP) | SLPM-86286
| | Nobunaga no Yabou - Tenshoki | | PlayStation | | NTSC (JP) | SLPS-00319
| | Nobunaga no Yabou - Tenshoki [Koei The Best] | | PlayStation | | NTSC (JP) | SLPM-87181
| | Nobunaga no Yabou - Tenshoki [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPM-86152
| | Nobunaga no Yabou - Tenshoki [with Power-Up Kit] | | PlayStation | | NTSC (JP) | SLPS-00980
| | Nobunaga no Yabou - Zenkokuban | | PlayStation | | NTSC (JP) | SLPS-01210
| | Nobunaga no Yabou - Zenkokuban [Koei Teiban Series] | | PlayStation | | NTSC (JP) | SLPM-86605
| | Nobunaga Shippuuki - Ko | | PlayStation | | NTSC (JP) | SLPS-00337
| | Noel - La Neige [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01193
| | Noel - La Neige [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01194
| | Noel - La Neige [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01195
| | Noel - La Neige [Special Edition] [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01190
| | Noel - La Neige [Special Edition] [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01191
| | Noel - La Neige [Special Edition] [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01192
| | Noel - La Neige Special | | PlayStation | | NTSC (JP) | SLPS-01515
| | Noel - Not Digital [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00316
| | Noel - Not Digital [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00317
| | Noel - Not Digital [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-91043
| | Noel - Not Digital [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-91044
| | Noel - Not Digital [Special Edition] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00304
| | Noel - Not Digital [Special Edition] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00305
| | Noel 3 - Mission on the Line [Disc1of3] | | PlayStation | | NTSC (JP) | SLPS-01895
| | Noel 3 - Mission on the Line [Disc2of3] | | PlayStation | | NTSC (JP) | SLPS-01896
| | Noel 3 - Mission on the Line [Disc3of3] | | PlayStation | | NTSC (JP) | SLPS-01897
| | Noel 3 - Mission on The Line [MajorWave 1500 Series] [Disc1of3] | | PlayStation | | NTSC (JP) | SLPM-86609
| | Noel 3 - Mission on The Line [MajorWave 1500 Series] [Disc2of3] | | PlayStation | | NTSC (JP) | SLPM-86610
| | Noel 3 - Mission on The Line [MajorWave 1500 Series] [Disc3of3] | | PlayStation | | NTSC (JP) | SLPM-86611
| | Noon - New Type Action Game | | PlayStation | | NTSC (JP) | SLPM-86063
| | Not Treasure Hunter | | PlayStation | | NTSC (JP) | SLPS-00274
| | Notam of Wind | | PlayStation | | NTSC (JP) | SCPS-45111
| | Nothing But Loving You | | PlayStation | | NTSC (JP) | SLPS-01096
| | Novastorm [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-00314
| | Novastorm [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-00315
| | Novels - Game Center Arashi R | | PlayStation | | NTSC (JP) | SLPS-02009
| | Nukumori no Naka de in the Warmth | | PlayStation | | NTSC (JP) | SLPM-86880
| | NuPa - Numeric Paint Puzzle | | PlayStation | | NTSC (JP) | SLPS-00294
| | Nurse Story | | PlayStation | | NTSC (JP) | SLPS-01939
| | Nya Nyan ga Nyan - Light Fantasy Gaiden | | PlayStation | | NTSC (JP) | SLPS-02336
| | Nya Nyan ga Nyan - Light Fantasy Gaiden [Best Price] | | PlayStation | | NTSC (JP) | SLPS-03223
| | Nyan to Wonderful | | PlayStation | | NTSC (JP) | SLPS-00442
| | Nyan to Wonderful [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91047
| | Oasis Road | | PlayStation | | NTSC (JP) | SLPS-01899
| | Ochan no Oekaki Logic | | PlayStation | | NTSC (JP) | SLPS-01568
| | Ochan no Oekaki Logic - Puzura Kanshuu Honkehonmoto | | PlayStation | | NTSC (JP) | SLPS-00093
| | Ochan no Oekaki Logic [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03116
| | Ochan no Oekaki Logic 2 | | PlayStation | | NTSC (JP) | SLPS-00345
| | Ochan no Oekaki Logic 2 [Sunkore Best] | | PlayStation | | NTSC (JP) | SLPS-02145
| | Ochan no Oekaki Logic 2 [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03117
| | Ochan no Oekaki Logic 3 [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03134
| | Oda Nobunaga Den | | PlayStation | | NTSC (JP) | SLPS-01595
| | Oda Nobunaga Den [Koei Teiban Series] | | PlayStation | | NTSC (JP) | SLPM-87042
| | Oda Nobunaga Den [Koei The Best] | | PlayStation | | NTSC (JP) | SLPM-86337
| | Odo Odo Oddity | | PlayStation | | NTSC (JP) | SLPS-00754
| | Oekaki Puzzle 2 [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86428
| | Oekaki Puzzle 3 [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86533
| | Oekaki Puzzle 4 [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86675
| | Oekaki Puzzle 5 [SuperLite 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86800
| | Official Fun Book - Circadia - Special CD-ROM | | PlayStation | | NTSC (JP) | SCZS-94106
| | Official Yarudora Fun Book - Double Cast - CD-ROM Special Data syuu | | PlayStation | | NTSC (JP) | SCZS-94101
| | Official Yarudora Fun Book - Kisetsu wo Dakishimete - CD-ROM Special Data syuu | | PlayStation | | NTSC (JP) | SCZS-94102
| | Official Yarudora Fun Book - Sampaguita - CD-ROM Special Data syuu | | PlayStation | | NTSC (JP) | SCZS-94103
| | Official Yarudora Fun Book - Yukiwari no Hana - CD-ROM Special Data syuu | | PlayStation | | NTSC (JP) | SCZS-94104
| | Off-World Interceptor Extreme | | PlayStation | | NTSC (JP) | SLPS-00122
| | Oh No! | | PlayStation | | NTSC (JP) | SLPS-02764
| | Oh! Bakyuuun | | PlayStation | | NTSC (JP) | SCPS-45491
| | Oh! Bakyuuun | | PlayStation | | NTSC (JP) | SLPS-02680
| | Oja Majo Doremi Dokkan! Nijiro Paradise | | PlayStation | | NTSC (JP) | SLPS-03497
| | Ojousama Express [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01495
| | Ojousama Express [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01496
| | Okappari-Oh | | PlayStation | | NTSC (JP) | SLPS-01524
| | Olympia Takasago - Virtua Pachi-Slot III | | PlayStation | | NTSC (JP) | SLPS-01386
| | Olympia Takasago - Virtua Pachi-Slot III [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02931
| | Olympia Yamasa - Virtua Pachi-Slot II | | PlayStation | | NTSC (JP) | SLPS-00714
| | Olympia Yamasa - Virtua Pachi-Slot II [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02932
| | Omega Boost | | PlayStation | | NTSC (JP) | SCPS-10020
| | Omega Boost | | PlayStation | | NTSC (JP) | SCPS-45399
| | Omega Boost [Trial Version] | | PlayStation | | NTSC (JP) | PAPX-90080
| | Omiai Command - BaCouple ni Tsukkomi wo | | PlayStation | | NTSC (JP) | SLPM-86439
| | Omise de Tensyu | | PlayStation | | NTSC (JP) | SLPS-01876
| | Omizu no Hanamichi | | PlayStation | | NTSC (JP) | SLPS-02815
| | One | | PlayStation | | NTSC (JP) | SLPS-01812
| | One Piece - Mansion | | PlayStation | | NTSC (JP) | SLPM-86837
| | One Two Smash - Tanoshii Tennis [1300yen Release] | | PlayStation | | NTSC (JP) | SLPS-02585
| | Ongaku Tsukuru - Kanade-Ru 2 | | PlayStation | | NTSC (JP) | SLPS-00903
| | Ongaku Tsukuru - Kanade-Ru 2 [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02684
| | Ongaku Tsukuru 3 | | PlayStation | | NTSC (JP) | SLPS-03161
| | Oni Taiji, The - Mezase! 2-daime Momotarou | | PlayStation | | NTSC (JP) | SLPS-00089
| | Oni Taiji, The - Mezase! 2-daime Momotarou [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86989
| | Oni Zero - Fukkatsu [Pandora Max Series Vol.6] | | PlayStation | | NTSC (JP) | SLPS-03106
| | Onside - Complete Soccer | | PlayStation | | NTSC (JP) | SLPS-01062
| | Ooedo Huusui Ingaritsu Hanabi 2 | | PlayStation | | NTSC (JP) | SLPS-02814
| | Ooedo Huusui Ingaritsu Hanabi 2 [Magical 1500 Series] | | PlayStation | | NTSC (JP) | SLPS-03112
| | Open Golf, The - History of Turnberry | | PlayStation | | NTSC (JP) | SLPS-00418
| | Option Tuning Car Battle | | PlayStation | | NTSC (JP) | SLPS-01207
| | Option Tuning Car Battle - Spec R | | PlayStation | | NTSC (JP) | SLPS-02587
| | Option Tuning Car Battle [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91037
| | Option Tuning Car Battle [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80203
| | Option Tuning Car Battle 2 | | PlayStation | | NTSC (JP) | SLPS-01857
| | Option Tuning Car Battle 2 [Reprint] | | PlayStation | | NTSC (JP) | SLPS-02573
| | Option Tuning Car Battle Spec R [Race The Best Vol.2] | | PlayStation | | NTSC (JP) | SLPS-02951
| | Option Tuning Car Battle Spec-R | | PlayStation | | NTSC (JP) | SLPM-87164
| | Oracle no Houseki - Jewels of the Oracle | | PlayStation | | NTSC (JP) | SLPS-00240
| | Ore no Ryouri | | PlayStation | | NTSC (JP) | SCPS-10099
| | Ore no Ryouri [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91207
| | Ore no Ryouri [PSone Books] | | PlayStation | | NTSC (JP) | SCPS-91323
| | Ore no Shikabane wo Koete Yuke | | PlayStation | | NTSC (JP) | SCPS-10074
| | Ore no Shikabane wo Koete Yuke [PlayStation the Best] | | PlayStation | | NTSC (JP) | SCPS-91198
| | Ore no Shikabane wo Koete Yuke [PSone Books] | | PlayStation | | NTSC (JP) | SCPS-91330
| | Ore! Tomba | | PlayStation | | NTSC (JP) | SLPS-01144
| | Ore! Tomba [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80165
| | Osaka Naniwa Matenrow | | PlayStation | | NTSC (JP) | SLPS-02013
| | Oshigoto-shiki Jinsei Game - Mezase Shokugyou-oh | | PlayStation | | NTSC (JP) | SLPS-03056
| | Oshigoto-shiki Jinsei Game - Mezase Shokugyou-oh [The Best Takaramono] | | PlayStation | | NTSC (JP) | SLPM-87316
| | Otenami Haiken [SuperLite Gold Series] | | PlayStation | | NTSC (JP) | SLPM-86819
| | Otenki Kororin (Weather Time Phosphorus) | | PlayStation | | NTSC (JP) | SLPM-87047
| | Othello World 2 [Reprint] | | PlayStation | | NTSC (JP) | SLPS-01174
| | Othello World II - Yume to Michi he no Chousen | | PlayStation | | NTSC (JP) | SLPS-00136
| | Other Life Azure Dreams | | PlayStation | | NTSC (JP) | SLPM-86047
| | Other Life Azure Dreams [Konami The Best] | | PlayStation | | NTSC (JP) | SLPM-86104
| | Otogirisou Sosei-Hen | | PlayStation | | NTSC (JP) | SLPS-01645
| | Otogirisou Sosei-Hen [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91225
| | Otona no Asobi - Nichibutsu Collection 2000 | | PlayStation | | NTSC (JP) | SLPS-02459
| | Oujisama Lv.1 | | PlayStation | | NTSC (JP) | SLPS-03412
| | Oujisama Lv.1.5 - Oujisama no Tamago | | PlayStation | | NTSC (JP) | SLPS-03534
| | Oukyuu no Hihou - Tenshon | | PlayStation | | NTSC (JP) | SLPS-00438
| | Oukyuu no Hihou - Tenshon [VAP Best Thanks 1800] | | PlayStation | | NTSC (JP) | SLPS-02594
| | Oumagatoki | | PlayStation | | NTSC (JP) | SLPS-03235
| | Oumagatoki [Premium FAN Disc] | | PlayStation | | NTSC (JP) | SLPM-80623
| | Oumagatoki [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91521
| | Oumagatoki 2 | | PlayStation | | NTSC (JP) | SLPS-03272
| | Oumagatoki 2 [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91522
| | Our Graduation [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-02576
| | Our Graduation [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-02577
| | Out Live - Be Eliminate Yesterday | | PlayStation | | NTSC (JP) | SLPS-00746
| | Out Live - Be Eliminate Yesterday [Sunsoft Best] | | PlayStation | | NTSC (JP) | SLPS-01732
| | Out Live - Be Eliminate Yesterday [Value 1500] | | PlayStation | | NTSC (JP) | SLPS-03282
| | Over Blood | | PlayStation | | NTSC (JP) | SLPS-00392
| | Over Blood [Demo] | | PlayStation | | NTSC (JP) | PAPX-90046
| | Over Drivin' DX - Road & Track Presents | | PlayStation | | NTSC (JP) | SLPS-00327
| | Over Drivin' DX [Trial version] | | PlayStation | | NTSC (JP) | SLPM-80032
| | Over Drivin' II | | PlayStation | | NTSC (JP) | SLPS-00895
| | Over Drivin' III - Hot Pursuit | | PlayStation | | NTSC (JP) | SLPS-01593
| | Over Drivin' III - Hot Pursuit [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80298
| | Over Drivin' IV | | PlayStation | | NTSC (JP) | SLPS-02099
| | Over Drivin' IV [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80437
| | Over Drivin' Skyline Memorial | | PlayStation | | NTSC (JP) | SLPS-01024
| | Overblood [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-86641
| | Overblood [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91032
| | Overblood 2 [Disc1of2] | | PlayStation | | NTSC (JP) | SCPS-45191
| | Overblood 2 [Disc2of2] | | PlayStation | | NTSC (JP) | SCPS-45192
| | Overblood 2 [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-01261
| | Overblood 2 [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-01262
| | Overblood 2 [PlayStation the Best] [Disc1of2] | | PlayStation | | NTSC (JP) | SLPS-91140
| | Overblood 2 [PlayStation the Best] [Disc2of2] | | PlayStation | | NTSC (JP) | SLPS-91141
| | Oyaji no Jikan - Nechan Hanafuda de Shoubu Ya! | | PlayStation | | NTSC (JP) | SLPS-02591
| | Oyaji no Jikan - Nechan Hanafuda de Shoubu Ya! [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03261
| | Oyaji no Jikan - Nechan Mahjong de Shoubu Ya! | | PlayStation | | NTSC (JP) | SLPS-02592
| | Oyaji no Jikan - Nechan Mahjong de Shoubu Ya! [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03262
| | Oyaji no Jikan - Nechan Tsuri Iku de! | | PlayStation | | NTSC (JP) | SLPS-02590
| | Oyaji no Jikan - Nechan Tsuri Iku de! [Reprint] | | PlayStation | | NTSC (JP) | SLPS-03260
| | Oyako Entertainment Series - TV Kamishibai Vol.1 | | PlayStation | | NTSC (JP) | SLPM-86393
| | Pacapaca Passion | | PlayStation | | NTSC (JP) | SLPS-02122
| | Pacapaca Passion 2 | | PlayStation | | NTSC (JP) | SLPS-02720
| | Pacapaca Passion Special | | PlayStation | | NTSC (JP) | SLPS-02895
| | Pacapaca Passion Special | | PlayStation | | NTSC (JP) | SLPS-03420
| | Pachi Pachi Saga | | PlayStation | | NTSC (JP) | SLPS-00288
| | Pachinko & Pachi-Slot Parlor! Pro Extra | | PlayStation | | NTSC (JP) | SLPS-02860
| | Pachinko Dream | | PlayStation | | NTSC (JP) | SLPM-86006
| | Pachinko Hall - Shinsou Daikaiten | | PlayStation | | NTSC (JP) | SLPS-01089
| | Pachinko Teiou - CR Soreute Hamachan 2 - CR Soreike Matchan S | | PlayStation | | NTSC (JP) | SLPS-03254
| | Pachiokun - Pachinko Land Adventure | | PlayStation | | NTSC (JP) | SLPS-00037
| | Pachi-Slot Aruze Oukoku | | PlayStation | | NTSC (JP) | SLPS-01968
| | Pachi-Slot Aruze Oukoku 2 | | PlayStation | | NTSC (JP) | SLPS-02416
| | Pachi-Slot Aruze Oukoku 2 [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91493
| | Pachi-Slot Aruze Oukoku 3 | | PlayStation | | NTSC (JP) | SLPS-02846
| | Pachi-Slot Aruze Oukoku 4 | | PlayStation | | NTSC (JP) | SLPS-03089
| | Pachi-Slot Aruze Oukoku 4 [Deluxe Pack] | | PlayStation | | NTSC (JP) | SLPS-03088
| | Pachi-Slot Aruze Oukoku 4 [PSone Books] | | PlayStation | | NTSC (JP) | SLPS-91499
| | Pachi-Slot Aruze Oukoku 5 | | PlayStation | | NTSC (JP) | SLPS-03280
| | Pachi-Slot Aruze Oukoku 7 | | PlayStation | | NTSC (JP) | SLPS-03440
| | Pachi-Slot Kanzen Kaiseki - Wei2 Pulser 77 | | PlayStation | | NTSC (JP) | SLPS-01308
| | Pachi-Slot Kanzen Kouryaku - Aruze Koushiki Guide Vol.4 | | PlayStation | | NTSC (JP) | SLPS-02127
| | Pachi-Slot Kanzen Kouryaku - Cranky Pro | | PlayStation | | NTSC (JP) | SLPS-01023
| | Pachi-Slot Kanzen Kouryaku - Takasago Super Project | | PlayStation | | NTSC (JP) | SLPS-03110
| | Pachi-Slot Kanzen Kouryaku - Takasago Super Project 2 | | PlayStation | | NTSC (JP) | SLPM-86962
| | Pachi-Slot Kanzen Kouryaku 1 - Universal Koushiki Guide Vol.1 | | PlayStation | | NTSC (JP) | SLPS-00752
| | Pachi-Slot Kanzen Kouryaku 2 - Universal Koushiki Guide Vol.2 | | PlayStation | | NTSC (JP) | SLPS-00943
| | Pachi-Slot Kanzen Kouryaku 3 - Universal Koushiki Guide Vol.3 | | PlayStation | | NTSC (JP) | SLPS-01550
| | Pachi-Slot Kanzen Kouryaku 3 - Universal Koushiki Guide Vol.3 [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91186
| | Pachi-Slot Master - Sammy SP | | PlayStation | | NTSC (JP) | SLPS-01927
| | Pachi-Slot Teiou | | PlayStation | | NTSC (JP) | SLPS-01848
| | Pachi-Slot Teiou - Battle Knight & Atlantis Doom | | PlayStation | | NTSC (JP) | SLPS-03108
| | Pachi-Slot Teiou - Battle Knight & Atlantis Doom [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03476
| | Pachi-Slot Teiou - Bunny Girl SP | | PlayStation | | NTSC (JP) | SLPS-03265
| | Pachi-Slot Teiou - Dateline Pegasus | | PlayStation | | NTSC (JP) | SLPS-03455
| | Pachi-Slot Teiou - Golgo 13 & Las Vegas | | PlayStation | | NTSC (JP) | SLPS-03441
| | Pachi-Slot Teiou - Naniwa Sakura Fubuki | | PlayStation | | NTSC (JP) | SLPS-03423
| | Pachi-Slot Teiou - Shimauta-30 - Twiste - Nangoku Monogarari-30 | | PlayStation | | NTSC (JP) | SLPS-03442
| | Pachi-Slot Teiou - Yamasa Remix | | PlayStation | | NTSC (JP) | SLPS-02905
| | Pachi-Slot Teiou [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-02629
| | Pachi-Slot Teiou 2 | | PlayStation | | NTSC (JP) | SLPS-02217
| | Pachi-Slot Teiou 2 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-02827
| | Pachi-Slot Teiou 3 | | PlayStation | | NTSC (JP) | SLPS-02413
| | Pachi-Slot Teiou 3 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-02887
| | Pachi-Slot Teiou 4 | | PlayStation | | NTSC (JP) | SLPS-02564
| | Pachi-Slot Teiou 4 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-02888
| | Pachi-Slot Teiou 5 | | PlayStation | | NTSC (JP) | SLPS-02627
| | Pachi-Slot Teiou 5 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03149
| | Pachi-Slot Teiou 6 | | PlayStation | | NTSC (JP) | SLPS-02657
| | Pachi-Slot Teiou 6 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03150
| | Pachi-Slot Teiou 7 | | PlayStation | | NTSC (JP) | SLPS-02991
| | Pachi-Slot Teiou Maker Suishou Manual 1 - Beat the Dragon 2 - Lupin 3-sei - Hot Rod Queen | | PlayStation | | NTSC (JP) | SLPS-03029
| | Pachi-Slot Teiou Maker Suishou Manual 1 - Beat the Dragon 2 - Lupin 3-sei - Hot Rod Queen [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03475
| | Pachi-Slot Teiou Maker Suishou Manual 2 - Ice Story | | PlayStation | | NTSC (JP) | SLPS-03158
| | Pachi-Slot Teiou Maker Suishou Manual 2 - Ice Story [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03478
| | Pachi-Slot Teiou Maker Suishou Manual 3 - I'm Angel - White 2 & Blue 2 | | PlayStation | | NTSC (JP) | SLPS-03130
| | Pachi-Slot Teiou Maker Suishou Manual 3 - I'm Angel - White 2 & Blue 2 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03477
| | Pachi-Slot Teiou Maker Suishou Manual 4 - Exhaust - Ooedo Sakura Fubuki 2 | | PlayStation | | NTSC (JP) | SLPS-03217
| | Pachi-Slot Teiou Maker Suishou Manual 5 - Race Queen 2 - Tomcat | | PlayStation | | NTSC (JP) | SLPS-03245
| | Pachi-Slot Teiou Maker Suishou Manual 6 - Takarabune | | PlayStation | | NTSC (JP) | SLPS-03329
| | Pachi-Slot Teiou Maker Suishou Manual 7 - Trick Monster 2 | | PlayStation | | NTSC (JP) | SLPS-03391
| | Pachi-Slot Teiou Mini - Dr. A7 | | PlayStation | | NTSC (JP) | SLPS-02114
| | Pachi-Slot Teiou Mini - Dr. A7 [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-02745
| | Pachi-Slot Teiou W - Arabesque - Hot Rod Queen | | PlayStation | | NTSC (JP) | SLPS-02782
| | Pachi-Slot Teiou W - Arabesque - Hot Rod Queen [Best of the Best] | | PlayStation | | NTSC (JP) | SLPS-03210
| | Pachitte Chonmage - Ouendan - C.C.Girls | | PlayStation | | NTSC (JP) | SLPS-02419
| | Pachitte Chonmage 2 - Kyouraku Kounin - Tanukichi 2000 & Jungle P | | PlayStation | | NTSC (JP) | SLPS-02575
| | Pachitte Chonmage 3 - Kyouraku Kounin - Gladiator & Tamachan | | PlayStation | | NTSC (JP) | SLPS-03422
| | Pachitte Chonmage Tatsujin 2 - CR Jurassic Park | | PlayStation | | NTSC (JP) | SLPS-03243
| | Pac-Man World | | PlayStation | | NTSC (JP) | SCPS-45445
| | Pac-Man World - 20th Anniversary | | PlayStation | | NTSC (JP) | SLPS-02345
| | Pac-Man World - 20th Anniversary [Trial Version] | | PlayStation | | NTSC (JP) | SLPM-80491
| | Pal - Shinken Densetsu | | PlayStation | | NTSC (JP) | SLPS-00346
| | Pal - Shinken Densetsu [PlayStation the Best] | | PlayStation | | NTSC (JP) | SLPS-91067
| | Palm Town | | PlayStation | | NTSC (JP) | SLPS-01820
| | Palm Town [MajorWave 1500 Series] | | PlayStation | | NTSC (JP) | SLPM-87018
| | Pandora Project - The Logic Master | | PlayStation | | NTSC (JP) | SLPS-00347
| | Pandora Project [Demo] | | PlayStation | | NTSC (JP) | SLPM-80030
| | Panekit - Infinitive Crafting Case | | PlayStation | | NTSC (JP) | SCPS-10096
| | Panel Quiz Attack 25 | | PlayStation | | NTSC (JP) | SLPS-01162
